LS,POINT,MS,TYPE,PT#,DESC,LO FAIL,HI FAIL,LO RANGE,HI RANGE,UNITS
42,84 R057 ZSP,16,SP,0,84 R057 ZONE SETPOINT,0,409.5,0,409.5,Deg F
42,84B CT1 TW ST,17,AI,0,CT-1-84B TOWER H2O SUPPLY TEMP.,32,212,0,409.5,Deg F
42,84B ARU2 CHWST,17,AI,1,ARU-2-84B CHILL H2O SUPPLY TEMP.,0,409.5,0,409.5,Deg F
42,84B ARU2 CHWSP,17,AO,0,ARU-2-84B CHILL. H2O SETPOINT,44,55,45.1,54.9,Deg F
42,84B CT BYP VLV,17,AO,1,CT-1 & 2-84B TOWER BYPASS VALVE,-1,101,100,0,% TO CT
42,84B ARU2 ALARM,17,DI,0,ARU-2-84B SUMMARY ALARM,,,NORMAL,ALARM,Status
42,84 FOL ALARM,17,DI,1,84 FUEL OIL TRACE-TEAK LEAK ALRM,,,ALARM,CLEAR,Status
42,84B GEN ALARM,17,DI,2,EMERGENCY GENERATOR ALARM @ 84B,,,CLEAR,ALARM,Status
42,84B EG99 BATT,17,DI,3,EG-99 BATTERY CHARGER ALARM,,,ALARM,CLEAR,Status
42,84B CT1 ISOVLV,17,DO,0,CT-1-84B ISOLATION VALVES,-1,100,OPEN,CLOSED,Command
42,84B CT1 LOW SS,17,DO,1,CT-1-84B LOW SPEED START/STOP,,,STOP,START,Command
42,84B CT1 HI S/S,17,DO,2,CT-1-84B HIGH SPEED START/STOP,,,STOP,START,Command
42,84B CT LOW FAN,17,DO,4,CT-1+2-84B LOW SPD. FAN CONTROL,,,STOP LOW,RUN LOW,Command
42,84B CT HIGHFAN,17,DO,5,CT-1+2-84B HIGH SPD. FAN CONTROL,,,STOP HI,RUN HI,Command
42,84B ARU1 RESET,17,DO,10,ARU-1-84B FAILURE RESET POINT,,,Normal,RESET,Command
42,84B ARU2 RESET,17,DO,11,ARU-2-84B FAILURE RESET POINT,,,Normal,RESET,Command
42,84B CT1 FAIL,17,DO,13,CT-1-84B FAIL FLAG,,,Normal,FAIL,Command
42,84B CT1+2 L/L,17,DO,14,CT-1+2-84B LEAD/LAG CONTROL,,,CT-1LEAD,CT-2LEAD,Command
42,84B ARU1+2 L/L,17,DO,15,ARU-1 OR ARU-2-84B LEAD/LAG FLAG,,,LEAD= #1,LEAD= #2,
42,84B CT1+2 CTRL,17,SP,0,CT-1+2-84B SPEED CONTROL POINT,-1,301,0,1365,%
42,84B CT1+2 TWSP,17,SP,3,CT-1+2-84B T.W. SUPPLY SETPOINT,32,212,4,413.5,Deg F
42,84B ARU1+2CWSP,17,SP,4,ARU-1+2-84B CHILL. H2O SETPOINT,-1,410,0,409.5,Deg F
42,84B CT LOSTART,17,SP,10,CT-1+2-84B LOW FAN START S/P(80),32,212,0,409.5,Deg F
42,84B CT LO STOP,17,SP,11,CT-1+2-84B LOW FAN STOP SP (78),32,212,0,409.5,Deg F
42,84B CT HISTART,17,SP,12,CT-1+2-84B HI FAN START SP (84),32,212,0,409.5,Deg F
42,84B CT HI STOP,17,SP,13,CT-1+2-84B HI FAN STOP SP (81),32,212,0,409.5,Deg F
42,84B ARU1 TW RT,18,AI,0,ARU-1-84B TOWER H2O RETURN TEMP.,32,212,0,409.5,Deg F
42,84B ARU1 CHWST,18,AI,1,ARU-1-84B CHILL.H2O SUPPLY TEMP.,0,409.5,0,409.5,Deg F
42,84B ARU1+2CWST,18,AI,2,ARU-1+2-84B CHILL.H2O SUPP. TEMP,0,409.5,0,409.5,Deg F
42,84B CT1+2 TWRT,18,AI,3,CT-1+2-84B T.W. RETURN TEMP.,0,409.5,0,409.5,Deg F
42,84B ARU1 CHWSP,18,AO,0,ARU-1-84B CHILLED WATER SETPOINT,44,55,45.1,54.9,Deg F
42,84B GP3 STS,18,DI,0,GP-3-84B RUN STATUS,84B GP,S/S,OFF,ON,Status
42,84B ARU1 ALARM,18,DI,1,ARU-1-84B SUMMARY ALARM,,,NORMAL,ALARM,Status
42,84B GP1 STS,18,DI,2,GP-1-84B RUN STATUS,84B GP,S/S,OFF,ON,Status
42,84B EG99 ALARM,18,DI,3,EG-99-84B PANEL SUMMARY ALARM,,,ALARM,NORMAL,Status
42,84B GP1 S/S,18,DO,0,GP-1-84B CHW PUMP START/STOP,84B GP,STS,STOP,START,Command
42,84B GP4 S/S,18,DO,1,GP-4-84B COND. WATER PUMP S/S,84B GP,STS,STOP,START,Command
42,84B ARU1 S/S,18,DO,2,ARU-1-84B START/STOP,,,STOP,START,Command
42,84B TW LEAD SS,18,DO,5,LEAD TOWER WATER PUMP START/STOP,,,LEAD OFF,LEAD ON,Command
42,84B TW LAG S/S,18,DO,6,LAG TOWER WATER PUMP START/STOP,,,LAG OFF,LAG ON,Command
42,84B GP1+2 L/L,18,DO,11,GP-1+2-84B LEAD/LAG ASSIGNMENT,,,LEAD=GP1,LEAD=GP2,Command
42,84B GP3+4 L/L,18,DO,12,GP-3+4-84B LEAD/LAG ASSIGNMENT,,,LEAD=GP3,LEAD=GP4,Command
42,84B ARU1+2 ATS,18,DO,14,ARU-1+2-84B TRANSFER SWITCH S/S,,,STOP,START,Command
42,84B ARU1 FAIL,18,DO,15,ARU-1-84B FAIL FLAG,,,CLEAR,FAIL,Command
42,84B ARU1+2STG1,18,SP,0,BL-17+18 OAT STAGE 1 START S/P,0,409.5,0,409.5,Deg F
42,84B ARU1+2STG2,18,SP,1,BL-17+18 OAT STAGE 2 START S/P,0,409.5,0,409.5,Deg F
42,84B ARU CHW RS,18,SP,2,ARU-1+2-84B CHW SUPPLY RESET,-1,5000,0,4095,DEG F
42,84B ARU2 TW RT,20,AI,0,ARU-2-84B TOWER H2O RETURN TEMP.,32,212,0,409.5,Deg F
42,84B CT1+2 TWST,20,AI,1,CT-1+2-84B T.W. SUPPLY TEMP.,0,420,4,413.5,Deg F
42,84B ARU1+2CWRT,20,AI,2,ARU-1+2-84B CHILL.H2O RET. TEMP.,0,409.5,0,409.5,Deg F
42,84B GP4 STS,20,DI,0,GP-4-84B RUN STATUS,,,OFF,ON,Status
42,84B GP2 STS,20,DI,1,GP-2-84B RUN STATUS,,,OFF,ON,Status
42,84B ARU2 S/S,20,DO,0,ARU-2-84B START/STOP,,,STOP,START,Command
42,84B GP3 S/S,20,DO,1,GP-3-84B COND. WATER PUMP S/S,84B GP,STS,STOP,START,Command
42,84B GP2 S/S,20,DO,3,GP-2-84B CHW PUMP START/STOP,84B GP,STS,STOP,START,Command
42,84B CT LEAD SS,20,DO,5,LEAD COOLING TOWER START/STOP,,,LEAD ON,LEAD OFF,Command
42,84B CT LAG S/S,20,DO,6,LAG COOLING TOWER START/STOP,,,LAG ON,LAG OFF,Command
42,84B ARU2 FAIL,20,DO,15,ARU-2-84B FAIL FLAG,,,CLEAR,FAIL,Command
42,84 R093 ZAT,21,AI,0,BL-19-84 R093 UTILITY CTR. TEMP.,32,212,0,409.5,Deg F
42,84 R093 BYP,21,CI,1,BL-19-84 R093 BYPASS PUSHBUTTON,,,NORMAL,1,Counts
42,84B BL19 STS,21,DI,0,BL-19-84B SUPPLY FAN STATUS,84B BL,9 S/S,OFF,ON,Status
42,84B BL10 STS,21,DI,2,BL-10-84B RUN STATUS,84B BL,0 SS L,OFF,ON,Status
42,84B O2/FRG ALM,21,DI,3,84B OXYGEN &/OR REGRIGERANT ALM,-1,23,CLEAR,ALARM,Status
42,84B BL19 S/S,21,DO,1,BL-19-84B SUPPLY FAN S/S,84B BL,9 STS,STOP,START,Command
42,84B BL10 SS LO,21,DO,2,BL-10-84B LOW START/STOP,84B BL,0 STS,STOP,START,Command
42,84B BL10 SS HI,21,DO,3,BL-10-84B HIGH S/S (NOT WIRED!),,,STOP,START,Command
42,84B BL19 ATS,21,DO,14,BL-19-84B TRANSFER SWITCH S/S,,,STOP,START,Command
42,84B BL10 ATS,21,DO,15,BL-10-84B TRANSFER SWITCH S/S,,,STOP,START,Command
42,84 R093 ZSP,21,SP,0,BL-19-84 R093 ZONE TEMP SETPOINT,32,212,0,409.5,Deg F
42,84B U/V ALARM,22,DI,0,84B 2nd FLOOR U/V SYSTEM ALARM,84B U/,ALARM,NORMAL,ALARM,Status
42,84B DI ALARM,22,DI,1,84B DE-IONIZED WATER SYS. ALARM,84B DI,SYS AL,ALARM,Normal,Status
42,84B GENBAT ALM,22,DI,3,84B GENERATOR BATT. LEVEL ALARM,32,212,ALARM,CLEAR,Status
42,84 WATCHDOG 3,22,DO,0,84 POWER MONITOR INPUT,84 WAT,HDOG,NO POWER,POWER,Command
42,84 R075 SAT,30,AI,0,84 R075 SUPPLY AIR TEMP.,0,409.5,0,409.5,DEG F
42,84 R075 ZAT,30,AI,1,84 R075 GROUND FL. OFFICE TEMP.,0,409.5,0,409.5,Deg F
42,84 R079 FZR IN,30,AI,3,RM.079 OR RM.089 FREEZER ALM. IN,-1,11,0,10,VOLTS
42,84 R075 BYP,30,CI,0,84 R075 BYPASS PUSHBUTTON,,,Off  (0),1,Counts
42,84 CO2 ALARM,30,DI,1,84 CO2 PRESSURE SWITCH ALARM,84 CO2,ALARM,ALARM,CLEAR,Status
42,84 FOP ALARM,30,DI,2,84 FUEL OIL XFER PUMP LEAK ALARM,,,CLEAR,ALARM,Status
42,84 FOT ALARM,30,DI,3,84 FUEL OIL TANK LEVEL ALARM,,,ALARM,CLEAR,Status
42,84 WATCHDOG 2,30,DO,0,84 POWER MONITOR INPUT,84 WAT,HDOG,NO POWER,POWER,Command
42,84 R079 FZRALM,30,DO,6,RM.079 OR RM.089 FRZR. ALM. OUT,84 R07,FZRAL,ALARM,NORMAL,Command
42,84 R075 ZSP,30,SP,0,84 R075 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
42,84B CT2 TW ST,31,AI,0,CT-2-84B TOWER WATER SUPPLY TEMP,32,212,0,409.5,Deg F
42,84B CT1 VIBALM,31,DI,0,CT-1-84B VIBRATION SENSOR INPUT,84B CT,VIB AL,ALARM,Normal,Status
42,84B CT2 VIBALM,31,DI,1,CT-2-84B VIBRATION SENSOR INPUT,84B CT,VIB AL,ALARM,Normal,Status
42,84B CT2 ISOVLV,31,DO,0,CT-2-84B ISOLATION VALVES,,,OPEN,CLOSED,Command
42,84B CT2 LOW SS,31,DO,1,CT-2-84B LOW SPEED START/STOP,,,STOP,START,Command
42,84B CT2 HI S/S,31,DO,2,CT-2-84B HIGH SPEED START/STOP,,,STOP,START,Command
42,84B GP1 FAIL,31,DO,5,GP-1-84B TOWER WATER PUMP FAIL,,,Normal,FAILURE,Command
42,84B GP2 FAIL,31,DO,6,GP-2-84B TOWER WATER PUMP FAIL,,,Normal,FAILURE,Command
42,84B CT2 FAIL,31,DO,15,CT-2-84B FAIL FLAG,,,Normal,FAIL,Command
42,84B CT1 LOMTMR,31,SP,8,CT-1-84B LOW SPEED MINUTES TIME,-1,4096,0,4095,Minutes
42,84B CT1 LOHTMR,31,SP,9,CT-1-84B LOW SPEED HOURS TIMER,-1,4096,0,4095,Hours
42,84B CT2 LOMTMR,31,SP,10,CT-2-84B LOW SPEED MINUTES TIME,-1,4096,0,4095,Minutes
42,84B CT2 LOHTMR,31,SP,11,CT-2-84B LOW SPEED HOURS TIMER,-1,4096,0,4095,Hours
42,84B CT1 HIMTMR,31,SP,12,CT-1-84B HIGH SPEED MINUTES TIME,-1,4095,0,4095,Minutes
42,84B CT1 HI TMR,31,SP,13,CT-1-84B HIGH SPEED HOURS TIMER,-1,4095,0,4095,Hours
42,84B CT2 HIMTMR,31,SP,14,CT-2-84B HIGH SPEED MINUTES TIME,-1,4095,0,4095,Minutes
42,84B CT2 HIHTMR,31,SP,15,CT-2-84B HIGH SPEED HOURS TIMER,-1,4095,0,4095,Hours
42,84 ATS XFER #,32,DO,0,L/S 41 TO 42 ATS TRAFFIC CONTROL,,,OFF,ON,Command
42,84 GP5+6 ATS,32,DO,9,GP-5+6-84 TRANSFER SWITCH S/S,,,STOP,START,Command
42,84 BL11+12ATS#,32,DO,10,BL-11+12-84 TRANSFER SW S/S  LAN,,,STOP,START,Command
42,84 BL13+14ATS#,32,DO,11,BL-13+14-84 TRANSFER SW S/S  LAN,,,STOP,START,Command
42,84 BL15+16ATS#,32,DO,12,BL15+16-84 TRANSFER SW S/S  LAN,,,STOP,START,Command
42,84 BL7 ATS#,32,DO,13,BL-7-84 TRANSFER SWITCH S/S  LAN,,,STOP,START,Command
42,84 BL4 ATS#,32,DO,14,BL-4-84 TRANSFER SWITCH S/S  LAN,,,STOP,START,Command
42,84 BL1+2+3ATS#,32,DO,15,BL-1+2+3-84 TRANSFER SW S/S LAN,,,STOP,START,Command
42,84B ARU1 ON TM,32,SP,3,ARU-1-84B ON TIMER,-1,5000,0,4095,MINUTES
42,84B ARU1 OFFTM,32,SP,4,ARU-1-84B OFF TIMER,-1,5000,0,4095,MINUTES
42,84B ARU2 ON TM,32,SP,5,ARU-2-84B ON TIMER,-1,5000,0,4095,MINUTES
42,84B ARU2 OFFTM,32,SP,6,ARU-2-84B OFF TIMER,-1,5000,0,4095,MINUTES
42,84 BR DOWN TMR,32,SP,10,BR-84 STAGE DOWN TIMER,-1,5000,0,4095,MINUTES
42,84 BR UP TMR,32,SP,11,BR-84 STAGE UP TIMER,-1,5000,0,4095,MINUTES
42,84 R106 TMR,32,SP,12,BL-5-84 R106 BYPASS TIMER,-1,5000,0,4095,MINUTES
42,84 R104 TMR,32,SP,13,BL-6-84 R104 BYPASS TIMER,-1,5000,0,4095,MINUTES
42,84 R057 TMR,32,SP,14,BL-8-84 R057 BYPASS TIMER,-1,5000,0,4095,MINUTES
42,84 R075 TMR,32,SP,15,84 R075 OCCUPANCY TIMER,-1,5000,0,4095,MINUTES
42,84 BR VLV STS,33,DO,0,84 ANY BOILER VALVE OPEN ??,,,VLV OPEN,ALL SHUT,Command
42,84 WATCHDOG 42,33,DO,15,84 POWER MONITOR CONTROL L/S 42,84 WAT,HDOG,NO POWER,POWER,Command
42,84 R102 TMR,33,SP,0,84 R102 OCCUPANCY TIMER,-1,5000,0,4095,MINUTES
42,84 R103 TMR,33,SP,1,84 R103 OCCUPANCY TIMER,-1,5000,0,4095,MINUTES
42,84 R093 TMR,33,SP,2,BL-19-84 R093 OCCUPANCY TIMER,-1,5000,0,4095,MINUTES
42,84 W/DOG TIMER,33,SP,3,84 POWER MONITOR TIMER,-1,5000,0,4095,MINUTES
42,84B TW LEADTMR,33,SP,4,LEAD TOWER WATER PUMP TIMER,-1,4096,0,4095,Minutes
42,84B TW LAG TMR,33,SP,5,LAG TOWER WATER PUMP TIMER,-1,4096,0,4095,Minutes
42,84B ARU1 RSTTM,33,SP,6,ARU-1-84B RESET TIMER,-1,4096,0,4095,Minutes
42,84B ARU2 RESTM,33,SP,7,ARU-2-84B RESET TIMER,-1,4096,0,4095,Minutes
42,84 R101 TMR,33,SP,8,84 R101 OCCUPANCY TIMER,-1,5000,0,4095,MINUTES
47,47 AHU01 MAT,1,AI,1,AHU1 MIXED AIR TEMP,32,212,0,409.5,Deg F
47,47 AHU01 SAT,1,AI,2,AHU1 SUPPLY AIR TEMP,32,212,0,409.5,Deg F
47,47 R112 ZAT,1,AI,3,AHU1 ZONE AIR TEMP RM112,32,212,0,409.5,Deg F
47,47 CV22 HWV,1,AO,0,AHU1 MAIN HHW 3-8# N.O. VALVE,-1,16,0,15,PSIG
47,47 AHU01 BYP,1,CI,1,AHU1 HEATING BYPASS,,,,1,Counts
47,47 AF01 FILTER,1,DI,0,AF01 AIR FILTER STATUS,,,Clean,DIRTY,Status
47,47 AHU01 FAN,1,DO,0,AHU1 SUPPLY FAN ENABLE,,,DISABLE,ENABLE,Command
47,47 BL03 FAN,1,DO,1,BL03 EXHAUST FAN ENABLE,,,DISABLE,ENABLE,Command
47,47 BL11 S/S,1,DO,2,BL-11-47 EXHAUST FAN S/S,,,STOP,RUN,Command
47,47 AHU01 WARM,1,DO,4,AHU1 WARMUP FLAG,,,OFF,ON,Command
47,47 AHU01 ZSPH,1,SP,0,AHU1 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
47,47 AHU01 O ZAT,1,SP,1,AHU1 OPTIMUM ZONE AIR TEMP,-1,410,0,409.5,Deg F
47,47 AHU01 O VAL,1,SP,2,AHU1 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
47,47 AHU01 MNOSA,1,SP,3,AHU1 MINIMUM OUTSIDE AIR TEMP,0,409,0,409.5,Deg F
47,47 AHU01 MXOSA,1,SP,4,AHU1 MAXIMUM OUTSIDE AIR TEMP,0,409,0,409.5,Deg F
47,47 AHU01 MNSAT,1,SP,5,AHU1 MINIMUM SUPPLY AIR TEMP,0,409,0,409.5,Deg F
47,47 AHU01 MXSAT,1,SP,6,AHU1 MAXIMUM SUPPLY AIR TEMP,0,409,0,409.5,Deg F
47,47 AHU01 SATSP,1,SP,7,AHU1 SUPPLY AIR SETPOINT,0,409,0,409.5,Deg F
47,47 AHU01 HOLD,1,SP,8,AHU-01-47 HOLD VALUE FOR RESET,-1,410,0,409.5,Deg F
47,47 BR2 HHW RT,2,AI,1,BR-2-47 HHW RETURN TEMPERATURE,32,212,0,409.5,Deg F
47,47 BR2 HHW ST,2,AI,2,BR-2-47 HHW SUPPLY TEMPERATURE,32,212,0,409.5,Deg F
47,47 OAT,2,AI,3,OAT OUTSIDE AIR TEMP,0,212,0,409.5,Deg F
47,47 BR2 STATUS,2,DI,0,BR-2-47 BOILER RUN STATUS,,,OFF,ON,Status
47,47 BR2 ALARM,2,DI,1,BR-2-47 BOILER TROUBLE ALARM,,,ALARM,Normal,Status
47,47 GP04 STS,2,DI,2,GP04 BOILER PUMP STATUS,,,OFF,ON,Status
47,47 BR2 S/S,2,DO,0,BR-2-47 BOILER ENABLE/DISABLE,,,DISABLE,ENABLE,Command
47,47 GP04 S/S,2,DO,1,GP04 HTG BOILER PUMP ENABLE,,,DISABLE,ENABLE,Command
47,47 BR2 WARMUP,2,DO,4,BR-2-47 BOILER WARMUP FLAG,,,OFF,ON,Command
47,47 BR2 ZSPH,2,SP,0,BR-2-47 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
47,47 BR2 O ZAT,2,SP,1,BR-2-47 OPTIMUM ZONE AIR TEMP.,-1,410,0,409.5,Deg F
47,47 BR2 O VAL,2,SP,2,BR-2-47 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
47,47 OPT MIN OAT,2,SP,3,B47 OPTIMUM MIN OUTSIDE AIR TEMP,0,409,0,409.5,Deg F
47,47 BR2 MIN OSA,2,SP,4,BR-2-47 MIN. O.S.A. FOR RESET,0,409,0,409.5,Deg F
47,47 BR2 MAX OSA,2,SP,5,BR-2-47 MAXIMUM O.S.A. FOR RESET,0,409,0,409.5,Deg F
47,47 BR2 MIN HWS,2,SP,6,BR-2-47 MINIMUM HHW SUPPLY TEMP.,0,409,0,409.5,Deg F
47,47 BR2 MAX HWS,2,SP,7,BR-2-47 MAXIMUM HHW SUPPLY TEMP.,0,409,0,409.5,Deg F
47,47 BR2 HHW S/P,2,SP,8,BR-2-47 HHW SUPPLY TEMP SETPOINT,0,409,0,409.5,Deg F
47,47 BR2 HOLD,2,SP,9,BR-2-47 HOLD VALUE FOR RESET,-1,410,0,409.5,Deg F
47,47 R012 ZAT,3,AI,1,HE01 ZONE AIR TEMP RM012,32,212,0,409.5,Deg F
47,47 R012A ZAT,3,AI,2,HE02 ZONE AIR TEMP RM012A,32,212,0,409.5,Deg F
47,47 HE02 BYP,3,CI,3,HE02 HEATING BYPASS,,,,1,Counts
47,47 HE02 STS,3,DI,2,HE02 ELECTRIC HEAT STATUS,,,OFF,ON,Status
47,47 HE02 EHT,3,DO,1,HE02 STRIP HEAT ENABLE,,,DISABLE,ENABLE,Command
47,47 BL9 S/S,3,DO,2,BL-9-47 EXHAUST FAN S/S,,,STOP,RUN,Command
47,47 BL15 S/S,3,DO,3,BL-15-47 EXHAUST FAN S/S,,,STOP,RUN,Command
47,47 HE02 WARM,3,DO,5,HE02 WARMUP FLAG,,,OFF,ON,Command
47,47 HE02 ZSPH,3,SP,3,HE02 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
47,47 HE02 O ZAT,3,SP,4,HE02 OPTIMUM ZONE AIR TEMP,-1,410,0,409.5,Deg F
47,47 HE02 O VAL,3,SP,5,HE02 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
47,58 AC01 ZAT,4,AI,1,RM 201 ZONE AIR TEMP,32,212,0,409.5,Deg F
47,58 OAT,4,AI,2,OAT OUTSIDE AIR TEMP,0,212,0,409.5,Deg F
47,58 AC01 BYP,4,CI,1,AC01 HEAT/COOL BYPASS,,,,1,Counts
47,58 AC01 STS,4,DI,0,AC01 COMPRESSOR STATUS,,,OFF,ON,Status
47,58 AC01 COMP,4,DO,0,AC01 COMPRESSOR ENABLE,,,DISABLE,ENABLE,Command
47,58 AC01 FAN,4,DO,1,AC01 INDOOR FAN ENABLE,,,DISABLE,ENABLE,Command
47,58 AC01 EHT,4,DO,2,AC01 STRIP HEAT ENABLE,,,DISABLE,ENABLE,Command
47,58 AC01 WARM,4,DO,4,AC01 WARMUP FLAG,,,OFF,ON,Command
47,58 AC01 ZSPH,4,SP,0,AC01 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
47,58 AC01 ZSPC,4,SP,1,AC01 ZONE COOLING SETPOINT,32,212,0,409.5,Deg F
47,58 AC01 OZAT,4,SP,2,AC01 OPTIMUM ZONE AIR TEMP,-1,410,0,409.5,Deg F
47,58 AC01 VAL,4,SP,3,AC01 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
47,58 R001 ZAT,5,AI,1,UH08 ZONE AIR TEMP RM001,32,212,0,409.5,Deg F
47,58 BL06 BYP,5,CI,0,BL06 EXHAUST FAN BYPASS,,,,1,Counts
47,58 BL07 BYP,5,CI,1,BL07 VENTILATION FAN BYPASS,,,,1,Counts
47,58 UH08 BYP,5,CI,3,UH08 HEATING BYPASS,,,,1,Counts
47,58 UH08 STS,5,DI,2,UH08 GAS VALVE STATUS,,,OFF,ON,Status
47,58 BL06 FAN,5,DO,0,BL06 EXHAUST FAN ENABLE,,,DISABLE,ENABLE,Command
47,58 BL07 FAN,5,DO,1,BL07 SUPPLY FAN ENABLE,,,DISABLE,ENABLE,Command
47,58 UH08 GHT,5,DO,2,UH08 GAS HEAT ENABLE,,,DISABLE,ENABLE,Command
47,58 UH08 WARM,5,DO,4,UH08 WARMUP FLAG,,,OFF,ON,Command
47,58 UH08 ZSPH,5,SP,0,UH08 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
47,58 UH08 OZAT,5,SP,1,UH08 OPTIMUM ZONE AIR TEMP,-1,410,0,409.5,Deg F
47,58 UH08 VAL,5,SP,2,UH08 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
47,58 UH03 ZAT,6,AI,0,B58 ROOM 101 NORTH ZONE TEMP.,32,212,0,409.5,Deg F
47,58 UH03 ZAT,6,AI,0,B58 ROOM 101 NORTH ZONE TEMP.,32,212,0,409.5,Deg F
47,58 UH09 STATUS,6,AI,1,UH09 GAS VALVE STATUS,0,4095,0,4095,mV
47,58 R101 ZAT,6,AI,2,UH04 ZONE AIR TEMP RM101,32,212,0,409.5,Deg F
47,58 UH04 STS,6,AI,3,UH04 GAS VALVE STATUS,0,4095,0,4095,mV
47,58 UH09 BYP,6,CI,0,UH09 HEATING BYPASS INPUT,,,OFF,1,Counts
47,58 UH04 BYP,6,CI,1,UH04 HEATING BYPASS,,,,1,Counts
47,58 UH03 STS,6,DI,1,UH03 GAS VALVE STATUS,,,OFF,ON,Status
47,58 UH09 GHT,6,DO,0,UH09 GAS HEAT ENABLE,,,DISABLE,ENABLE,Command
47,58 UH04 GHT,6,DO,1,UH04 GAS HEAT ENABLE,,,DISABLE,ENABLE,Command
47,58 UH03 WARM,6,DO,4,UH03 WARMUP FLAG,,,OFF,ON,Command
47,58 UH04 WARM,6,DO,5,UH04 WARMUP FLAG,,,OFF,ON,Command
47,58 UH03 ZSPH,6,SP,0,UH03 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
47,58 UH09 OZAT,6,SP,1,UH09 OPTIMUM ZONE AIR TEMP.,-1,410,0,409.5,Deg F
47,58 UH03 VAL,6,SP,2,UH03 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
47,58 UH04 ZSPH,6,SP,3,UH04 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
47,58 UH04 OZAT,6,SP,4,UH04 OPTIMUM ZONE AIR TEMP,-1,410,0,409.5,Deg F
47,58 UH04 VAL,6,SP,5,UH04 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
47,58 R101 SZAT,7,AI,0,UH05 ZONE AIR TEMP RM101 SOUTH,32,212,0,409.5,Deg F
47,58 UH05 STS,7,AI,1,UH05 GAS VALVE STATUS,0,4095,0,4095,mV
47,58 UH06 ZAT,7,AI,2,ROOM 104 ZONE TEMP. (MEN'S ROOM),32,212,0,409.5,Deg F
47,58 UH06 ZAT,7,AI,2,ROOM 104 ZONE TEMP. (MEN'S ROOM),32,212,0,409.5,Deg F
47,58 UH06 STS,7,AI,3,UH06 GAS VALVE STATUS,0,4095,0,4095,mV
47,58 UH05 BYP,7,CI,0,UH05 HEATING BYPASS,,,,1,Counts
47,58 UH06 BYP,7,CI,1,UH06 HEATING BYPASS,,,,1,Counts
47,58 UH05 STS,7,DI,1,UH05 GAS VALVE STATUS,,,OFF,ON,Status
47,58 UH05 GHT,7,DO,0,UH05 GAS HEAT ENABLE,,,DISABLE,ENABLE,Command
47,58 UH06 GHT,7,DO,1,UH06 GAS HEAT ENABLE,,,DISABLE,ENABLE,Command
47,58 UH05 WARM,7,DO,4,UH05 WARMUP FLAG,,,OFF,ON,Command
47,58 UH06 WARM,7,DO,5,UH06 WARMUP FLAG,,,OFF,ON,Command
47,58 UH05 ZSPH,7,SP,0,UH05 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
47,58 UH05 OZAT,7,SP,1,UH05 OPTIMUM ZONE AIR TEMP,0,409,0,409.5,Deg F
47,58 UH05 VAL,7,SP,2,UH05 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
47,58 UH06 ZSPH,7,SP,3,UH06 ZONE HEATING SETPOINT,32,212,0,409.5,Deg F
47,58 UH06 OZAT,7,SP,4,UH06 OPTIMUM ZONE AIR TEMP,-1,410,0,409.5,Deg F
47,58 UH06 VAL,7,SP,5,UH06 OPTIMUM MINIMUM VALUE,-1,410,0,409.5,Deg F
47,58A R102 ZAT,8,AI,1,GH-3+4+5+6-58A HIGH BAY TEMP.,32,212,0,409.5,Deg F
47,58A R102 ZAT,8,AI,1,GH-3+4+5+6-58A HIGH BAY TEMP.,32,212,0,409.5,Deg F
47,58A R095 ZAT,8,AI,2,ZAT ONLY - UH-01 GONE 10/10/2003,32,212,0,409.5,Deg F
47,58A R102 BYP,8,CI,1,GH-3+4+5+6-58A RM.102 BYPASS P/B,,,,1,Counts
47,58A GH3-6 S/S,8,DO,0,GH-3+4+5+6-58A START/STOP,,,OFF,ENABLE,Command
47,58A R102 ZSP,8,SP,1,GH-3+4+5+6-58A RM.102 ZONE S/P,32,212,0,409.5,Deg F
47,58A R106 ZAT,15,AI,0,RM.106 EAST AREA ZONE TEMP (AC2),32,212,0,409.5,Deg F
47,58A R106 ZAT,15,AI,0,RM.106 EAST AREA ZONE TEMP (AC2),32,212,0,409.5,Deg F
47,58A R106 BYP,15,CI,0,ROOM 106 BYPASS INPUT,,,,1,Counts
47,58A AC2 COMP,15,DO,0,AC-2-58A COMPRESSOR CONTROL,,,STOP,ENABLE,Command
