LS,POINT,MS,TYPE,PT#,DESC,LO FAIL,HI FAIL,LO RANGE,HI RANGE,UNITS
66,66 BL48 FAULT,4,DI,0,BL-48-66 VFD FAULT INPUT,,,Normal,ALARM,Status
66,66 AHU2 FAULT,4,DI,1,AHU-2-66 VFD FAULT INPUT,,,Normal,ALARM,Status
66,66 GP5 FAULT,4,DI,2,GP-5-66 LCW TW VFD FAULT INPUT,,,Normal,ALARM,Status
66,66 GP6 FAULT,4,DI,3,GP-6-66 LCW TW VFD FAULT INPUT,,,Normal,ALARM,Status
66,66 AHU1 S/S,4,DO,0,AHU-1-66 BL-48 FANS S/S OUTPUT,,,ON,OFF,Command
66,66 ARU1 S/S,4,DO,1,ARU-1-66 ENABLE/DISABLE CONTROL,,,STOP,ENABLE,Command
66,66 ARU2 S/S,4,DO,2,ARU-2-66 ENABLE/DISABLE CONTROL,,,STOP,ENABLE,Command
66,66 ARU1 CHWVLV,4,DO,3,ARU-1-66 CHW ISOLATION VALVE,,,OPEN,CLOSE,Command
66,66 ARU LEAD SS,4,DO,4,TM 6AM-10PM OAT>32 AH1H/C>10PSIG,,,STOP,ENABLE,Command
66,66 ARU L/L,4,DO,6,ARU'S 1 & 2 LEAD/LAG CONTROL,,,ARU-1,ARU-2,Command
66,66 ARU2 ALARM,4,DO,7,ARU-2-66 POSSIBLE PROBLEM,66 ARU,ALARM,Normal,ALARM,Command
66,66 ARU1 ALARM,4,DO,9,ARU-1-66 POSSIBLE PROBLEM,66 ARU,ALARM,Normal,ALARM,Command
66,66 AHU1 SS HIS,4,DO,10,AHU-1-66 AUDIT. S/S FOR HISTORY,,,STOP,RUN,Command
66,66 MAX ZAT 66,4,SP,4,B66 MAX. ZONE AIR TEMP. L/S 66,32,212,0,409.5,Deg F
66,66 MIN ZAT 66,4,SP,5,B66 MIN. ZONE AIR TEMP. L/S 66,32,212,0,409.5,Deg F
66,66 GP10 SPEED,5,AI,0,GP-10-66 HHW VFD ACTUAL SPEED,-1,61,0,60,Hz
66,66 GP11 SPEED,5,AI,1,GP-11-66 LCW CIRC. VFD SPEED,-1,61,0,60,Hz
66,66 GP12 SPEED,5,AI,2,GP-12-66 LCW CIRC. VFD SPEED,-1,61,0,60,Hz
66,66 GP13 SPEED,5,AI,3,GP-13-66 HHW VFD ACTUAL SPEED,-1,61,0,60,Hz
66,66 GP10 CONTRL,5,AO,0,GP-10-66 HHW VFD CONTROL OUTPUT,-1,61,0,60,Hz
66,66 GP11 CONTRL,5,AO,1,GP-11-66 LCW CIRC. SPEED CONTROL,-1,61,0,60,Hz
66,66 GP12 CONTRL,5,AO,2,GP-12-66 LCW CIRC. SPEED CONTROL,-1,61,0,60,Hz
66,66 GP13 CONTRL,5,AO,3,GP-13-66 HHW VFD CONTROL OUTPUT,-1,61,0,60,Hz
66,66 GP10 FAULT,5,DI,0,GP-10-66 HHW VFD FAULT INPUT,,,ALARM,Normal,Status
66,66 GP11 FAULT,5,DI,1,GP-11-66 LCW VFD FAULT INPUT,,,Normal,ALARM,Status
66,66 GP12 FAULT,5,DI,2,GP-12-66 LCW VFD FAULT INPUT,,,Normal,ALARM,Status
66,66 GP13 FAULT,5,DI,3,GP-13-66 HHW VFD FAULT INPUT,,,Normal,ALARM,Status
66,66 ARU2 CHWVLV,5,DO,0,ARU-2-66 CHW ISOLATION VALVE,,,OPEN,CLOSE,Command
66,66 BL48 S/S,5,DO,1,BL-48-66 S/S - AHU-2 RETURN FAN,,,STOP,RUN,Command
66,66 GP5 S/S,5,DO,2,GP-5-66 LCW TW VFD START/STOP,,,STOP,RUN,Command
66,66 GP6 S/S,5,DO,3,GP-6-66 LCW TW VFD START/STOP,,,STOP,RUN,Command
66,66 LCW LEAD,5,DO,4,B66 'LEAD' LCW CIRC. PUMP S/S,,,STOP,RUN,Command
66,66 LCW LAG,5,DO,5,B66 'LAG' LCW CIRC. PUMP,66 LCW,LAG GP,STOP,RUNNING,Command
66,66 LCW TW LEAD,5,DO,6,B66 'LEAD' LCW TOWER WATER PUMP,,,STOP,RUN,Command
66,66 LCW TW LAG,5,DO,7,B66 'LAG' LCW TOWER WATER PUMP,,,STOP,RUN,Command
66,66 LCWT GP L/L,5,DO,8,B66 LCW TOWER WATER GP LEAD/LAG,,,GP-5,GP-6,Command
66,66 LCWC BYPASS,5,DO,9,B66 LCW CIRC.SYS BYPASS CONTROL,,,Normal,BYPASS,Command
66,66 GP14 SPEED,6,AI,0,GP-14-66 CHW VFD ACTUAL SPEED,-1,61,0,60,Hz
66,66 GP15 SPEED,6,AI,1,GP-15-66 CHW VFD ACTUAL SPEED,-1,61,0,60,Hz
66,66 GP16 SPEED,6,AI,2,GP-16-66 TW (ARU1+2) ACT. SPEED,-1,61,0,60,Hz
66,66 GP17 SPEED,6,AI,3,GP-17-66 TW (ARU1+2) ACT. SPEED,-1,61,0,60,Hz
66,66 GP14 CONTRL,6,AO,0,GP-14-66 CHW VFD CONTROL OUTPUT,-1,61,0,60,Hz
66,66 GP15 CONTRL,6,AO,1,GP-15-66 CHW VFD CONTROL OUTPUT,-1,61,0,60,Hz
66,66 GP16 CONTRL,6,AO,2,GP-16-66 COND. WATER VFD CONTROL,-1,61,0,60,Hz
66,66 GP17 CONTRL,6,AO,3,GP-17-66 COND.WATER VFD CONTROL,-1,61,0,60,Hz
66,66 GP14 FAULT,6,DI,0,GP-14-66 CHW VFD FAULT INPUT,,,Normal,ALARM,Status
66,66 GP15 FAULT,6,DI,1,GP-15-66 CHW VFD FAULT INPUT,,,Normal,ALARM,Status
66,66 GP16 FAULT,6,DI,2,GP-16-66 COND. WATER VFD FAULT,,,Normal,ALARM,Status
66,66 GP17 FAULT,6,DI,3,GP-17-66 COND. WATER VFD FAULT,,,Normal,ALARM,Status
66,66 GP10 S/S,6,DO,0,GP-10-66 HHW START/STOP CONTROL,,,STOP,RUN,Command
66,66 GP11 S/S,6,DO,1,GP-11-66 LCW VFD START/STOP,,,STOP,RUN,Command
66,66 GP12 S/S,6,DO,2,GP-12-66 LCW VFD START/STOP,,,STOP,RUN,Command
66,66 GP13 S/S,6,DO,3,GP-13-66 HHW VFD START/STOP,,,STOP,RUN,Command
66,66 GP17/16 L/L,6,DO,4,66 T.W. PUMP LEAD/LAG ASSIGNMENT,,,GP16LEAD,GP17LEAD,Command
66,66 GP16/17 L/L,6,DO,4,B66 TOWER WATER GP LEAD/LAG,,,GP16LEAD,GP17LEAD,Command
66,66 GP17/16 L/L,6,DO,4,66 T.W. PUMP LEAD/LAG ASSIGNMENT,,,GP16LEAD,GP17LEAD,Command
66,66 ARU CW L/L,6,DO,5,CHILLED WATER GP LEAD/LAG CONTRO,,,GP-14,GP-15,Command
66,66 ARU TW LEAD,6,DO,6,TOWER WATER LEAD GP START/STOP,,,STOP,RUN,Command
66,66 ARU CHWLEAD,6,DO,7,CHILLED WATER LEAD GP START/STOP,,,STOP,RUN,Command
66,66 ARU TW LAG,6,DO,8,TOWER WATER LAG GP START/STOP,,,STOP,RUN,Command
66,66 ARU CHW LAG,6,DO,9,CHILLED WATER GP LAG START/STOP,,,STOP,RUN,Command
66,66 AHU2 SAT,7,AI,0,AHU-2-66 SUPPLY AIR TEMPERATURE,32,212,0,409.5,Deg F.
66,66 AHU2 RAT,7,AI,1,AHU-2-66 RETURN AIR TEMPERATURE,32,212,0,409.5,Deg F.
66,66 AHU2 MAT,7,AI,2,AHU-2-66 MIXED AIR TEMPERATURE,32,212,0,409.5,Deg F.
66,66 ARU ST TEMP,7,AI,3,CHILLED WATER SUPPLY TEMPERATURE,32,212,0,409.5,Deg F.
66,66 ARU1 OPENED,7,DI,0,ARU-1-66 CHW VALVE OPEN STATUS,,,OPEN,- - -,Status
66,66 ARU1 CLOSED,7,DI,1,ARU-1-66 CHW VALVE CLOSED STATUS,,,CLOSED,- - -,Status
66,66 ARU2 OPENED,7,DI,2,ARU-2-66 CHW VALVE OPEN STATUS,,,OPEN,- - -,Status
66,66 ARU2 CLOSED,7,DI,3,ARU-2-66 CHW VALVE CLOSED STATUS,,,CLOSED,- - -,Status
66,66 GP14 S/S,7,DO,0,GP-14-66 CHW VFD PUMP START/STOP,,,STOP,RUN,Command
66,66 GP15 S/S,7,DO,1,GP-15-66 CHW VFD PUMP START/STOP,,,STOP,RUN,Command
66,66 GP16 S/S,7,DO,2,GP-16-66 COND. WATER VFD S/S,,,STOP,RUN,Command
66,66 GP17 S/S,7,DO,3,GP-17-66 COND. WATER VFD S/S,,,STOP,RUN,Command
66,66 AHU2 SAT SP,7,SP,0,AHU-2-66 SUPPLY AIR TEMP. S/P,32,212,0,409.5,Deg F
66,66 AHU2 MAT SP,7,SP,2,AHU-2-66 MIXED AIR TEMP. S/P,32,212,0,409.5,Deg F
66,66 ARU ST S/P,7,SP,3,CHILLED WATER SUPPLY TEMP. S/P,32,212,0,409.5,Deg F
66,66 ARU ST HOLD,7,SP,4,CHILLED WATER SUPPLY HOLD VALUE,32,212,0,409.5,Deg F
66,66 AHU2 HOLD,7,SP,5,AHU-2-66 VALUE FOR RESET SCHED.,-1,410,0,409.5,Deg F
66,66 AHU3 HOLD,7,SP,10,AHU-3-66 VALUE FOR RESET SCHED.,-1,410,0,409.5,Deg F
66,66 ARU RT TEMP,8,AI,0,CHILLED WATER RETURN TEMPERATURE,32,212,0,409.5,Deg F.
66,66 ARU TW RT,8,AI,1,TOWER WATER RETURN TEMPERATURE,32,212,0,409.5,Deg F.
66,66 ARU RT TW,8,AI,2,B66 CONDENSER WATER RETURN TEMP,32,212,0,409.5,Deg F.
66,66 EX1 TW RT,8,AI,3,EX-1-66 COND WATER RETURN TEMP,32,212,0,409.5,Deg F.
66,66 ARU RESET,8,CI,3,USED TO RESET ARU/GP 'FAILURES',,,,1,Counts
66,66 GP5 STS,8,DI,0,GP-5-66 LCW TW PUMP STATUS,,,OFF,ON,Status
66,66 GP6 STS,8,DI,1,GP-6-66 LCW TW PUMP STATUS,,,OFF,ON,Status
66,66 AHU1 STS,8,DI,2,AHU-1-66 AUDITORIUM FAN STATUS,,,OFF,ON,Status
66,66 AHU2 S/S,8,DO,0,AHU-2-66 START/STOP CONTROL,,,STOP,RUN,Command
66,66 AHU2 FAIL,8,DO,4,AHU-2-66 RUN STATUS ALARM,,,Normal,FAILURE,Command
66,66 ARU TW S/P,8,SP,1,TOWER WATER SUPPLY TEMP S/P,32,212,0,409.5,Deg F
66,66 ARU DT,8,SP,4,CHILLED WATER 'DELTA T',-1,212,0,409.5,Deg F
66,66 AHU2 MAXTMR,8,SP,5,AHU-2-66 MAXIMUM ZONE TIME,-1,4096,0,4095,Minutes
66,66 LCW ST,9,AI,0,B66 LCW SUPPLY TEMPERATURE,32,212,0,409.5,Deg F.
66,66 LCW RT,9,AI,1,B66 LCW RETURN TEMPERATURE,32,212,0,409.5,Deg F.
66,66 ARU TW SP,9,AI,2,TOWER WATER SUPPLY PRESSURE,-20,43,-18.162,42.48,PSIG
66,66 AHU1 RAT,9,AI,3,66-AHU-01 RETURN AIR TEMPERATURE,32,212,0,409.5,Deg F
66,66 ARU1 STATUS,9,DI,0,ARU-1-66 COMPRESSOR RUN STATUS,,,OFF,RUNNING,Status
66,66 ARU2 STATUS,9,DI,1,ARU-2-66 COMPRESSOR RUN STATUS,,,OFF,RUNNING,Status
66,66 AHU2 VFDBYP,9,DI,2,AHU-2-66 VFD BYP. SWITCH STATUS,,,BYPASS,Normal,Status
66,66 LCW ST SP,9,SP,0,B66 LCW SUPPLY TEMP. SETPOINT,32,212,0,409.5,Deg F
66,66 ARU TW SPSP,9,SP,2,TOWER WATER SUPPLY PRESSURE S/P,-20,43,-18.162,42.48,PSIG
66,66 HHW ST,12,AI,0,B66 HHW SUPPLY TEMPERATURE,32,212,0,409.5,Deg F.
66,66 HHW RT,12,AI,1,B66 HHW RETURN TEMPERATURE,32,212,0,409.5,Deg F.
66,66 AHU1 SAT,12,AI,2,AHU-1-66 SUPPLY AIR TEMP,-1,410,0,409.5,Deg F
66,66 BR1 VLV OPN,12,DI,0,BR-1-66 ISOLATION VALVE STATUS,,,OPEN,- - -,Status
66,66 BR1 VLV CLS,12,DI,1,BR-1-66 ISOLATION VALVE STATUS,,,CLOSED,- - -,Status
66,66 BR2 VLV OPN,12,DI,2,BR-2-66 ISOLATION VALVE STATUS,,,OPEN,- - -,Status
66,66 BR2 VLV CLS,12,DI,3,BR-2-66 ISOLATION VALVE STATUS,,,CLOSED,- - -,Status
66,66 BR1 S/S,12,DO,0,BR-1-66 ENABLE/DISABLE CONTROL,,,OFF,ENABLE,Command
66,66 BR2 S/S,12,DO,1,BR-2-66 ENABLE/DISABLE CONTROL,,,OFF,ENABLE,Command
66,66 BR1 VLV CTL,12,DO,2,BR-1-66 ISOLATION VALVE CONTROL,,,CLOSE,OPEN,Command
66,66 BR2 VLV CTL,12,DO,3,BR-2-66 ISOLATION VALVE CONTROL,,,CLOSE,OPEN,Command
66,66 BR L/L,12,DO,4,B66 BOILER LEAD/LAG CONTROL,,,BR-1,BR-2,Command
66,66 BR LEAD S/S,12,DO,5,B66 LEAD BOILER START/STOP,,,OFF,ENABLE,Command
66,66 BR LAG S/S,12,DO,6,B66 LAG BOILER START/STOP,,,OFF,ENABLE,Command
66,66 BR1 VLVFAIL,12,DO,7,BR-1-66 ISOLATION VALVE FAILURE,,,Normal,FAILURE,Command
66,66 BR2 VLVFAIL,12,DO,8,BR-2-66 ISOLATION VALVE FAILURE,,,Normal,FAILURE,Command
66,66 HHW ST S/P,12,SP,0,B66 HHW SUPPLY TEMP. SETPOINT,32,212,0,409.5,Deg F
66,66 HHW MIN OAT,12,SP,10,66 HHW MINIMUM OAT FOR RESET,32,212,0,409.5,Deg F
66,66 HHW MAX OAT,12,SP,11,66 HHW MAXIMUM OAT FOR RESET,32,212,0,409.5,Deg F
66,66 HHW MIN SP,12,SP,12,66 HHW MINIMUM S/P FOR RESET,32,212,0,409.5,Deg F
66,66 HHW MAX SP,12,SP,13,66 HHW MAXIMUM S/P FOR RESET,32,212,0,409.5,Deg F
66,66 HHW SP HOLD,12,SP,14,66 HHW SETPOINT 'HOLD' VALUE,-1,410,0,409.5,Deg F
66,66 R240 ZAT,13,AI,0,ZONE AIR TEMP SUPPLY BY AHU 02,32,212,0,409.5,Deg F.
66,66 R244 ZAT,13,AI,1,ZONE AIR TEMP SUPPLY BY AHU 02,32,212,0,409.5,Deg F.
66,66 R246 ZAT,13,AI,2,ZONE AIR TEMP SUPPLY BY AHU 02,32,212,0,409.5,Deg F.
66,66 R247 ZAT,13,AI,3,ZONE AIR TEMP SUPPLY BY AHU 02,32,212,0,409.5,Deg F.
66,66 R240 RHC,13,AO,0,RMS.237-241 REHEAT COIL 1-5# N.O,-1,16,0,15,PSIG
66,66 R244 RHC,13,AO,1,RMS.243-244 REHEAT COIL 0-5# N.O,-1,16,0,15,PSIG
66,66 R246 RHC,13,AO,2,RMS.245-246 REHEAT COIL 1-6# N.O,-1,16,0,15,PSIG
66,66 R247 RHC,13,AO,3,RMS.247-249 REHEAT COIL 0-5# N.O,-1,16,0,15,PSIG
66,66 R240 BYP,13,CI,0,B66 RMS.237-241 BYPASS P/B,,,,1,Counts
66,66 R244 BYP,13,CI,1,B66 RMS.243-244 BYPASS P/B,,,,1,Counts
66,66 R246 BYP,13,CI,2,B66 RMS.245-246 BYPASS P/B,,,,1,Counts
66,66 R247 BYP,13,CI,3,B66 RMS.247-249 BYPASS P/B,,,,1,Counts
66,66 R240 ZSP,13,SP,0,B66 RMS.237-241 ZONE TEMP. S/P,32,212,0,409.5,Deg F
66,66 R244 ZSP,13,SP,1,B66 RMS.243-244 ZONE TEMP. S/P,32,212,0,409.5,Deg F
66,66 R246 ZSP,13,SP,2,B66 RMS.245-246 ZONE TEMP. S/P,32,212,0,409.5,Deg F
66,66 R247 ZSP,13,SP,3,B66 RMS.247-249 ZONE TEMP. S/P,32,212,0,409.5,Deg F
66,66 R281 ZAT,14,AI,1,ZONE AIR TEMP SUPPLY BY AHU 02,32,212,0,409.5,Deg F.
66,66 R284 ZAT,14,AI,2,ZONE AIR TEMP SUPPLY BY AHU 02,32,212,0,409.5,Deg F.
66,66 BL48 DP,14,AI,3,AHU-2/BL-48 SYS.'DP'- ROOM 250,-0.15,0.13,-0.15,0.134,' W.C.
66,66 R281 RHC,14,AO,1,2nd FL.S/EAST CORR.HWV 3-13# N.O,-1,16,0,15,PSIG
66,66 R284 RHC,14,AO,2,2nd FL.SOUTH CORR. HWV 0-13# N.O,-1,16,0,15,PSIG
66,66 R280 BYP,14,CI,1,BY-PASS SWITCH,,,,1,Counts
66,66 R288 BYP,14,CI,2,BY-PASS SWITCH,,,,1,Counts
66,66 R281 ZSP,14,SP,1,B66 2nd FLOOR S/E TEMP. SETPOINT,32,212,0,409.5,Deg F
66,66 R284 ZSP,14,SP,2,B66 2nd FLOOR SOUTH TEMP. S/P,32,212,0,409.5,Deg F
66,66 BL48 DP SP,14,SP,3,BL-48-66 DIFF'L PRESSURE S/P,-0.2,0.2,-0.15,0.134,' W.C.
66,66 R219 ZAT,16,AI,0,ZONE AIR TEMP SUPPLY BY AHU 03,32,212,0,409.5,Deg F
66,66 R220 ZAT,16,AI,1,WEST OFFICE ZONE TEMP SUP BY AH3,32,212,0,409.5,Deg F
66,66 R221 ZAT,16,AI,2,ZONE AIR TEMP SUPPLY BY AHU 03,32,212,0,409.5,Deg F
66,66 R224 ZAT,16,AI,3,ZONE AIR TEMP SUPPLY BY AHU 03,32,212,0,409.5,Deg F
66,66 R219 RHC,16,AO,0,ROOM 219 REHEAT COIL 2-7# N.O.,-1,16,0,15,PSIG
66,66 R220 RHC,16,AO,1,2nd FL.WEST OFFICES HWV 0-5# N.O,-1,16,0,15,PSIG
66,66 R221 RHC,16,AO,2,ROOM 221 REHEAT COIL 0-6.5# N.O.,-1,16,0,15,PSIG
66,66 R224 RHC,16,AO,3,ROOM 224 REHEAT COIL 0-6# N.O.,-1,16,0,15,PSIG
66,66 HEAT L/S 68,16,DO,5,B66 HEAT CALL FROM L/S 68,,,NO HEAT,HEAT ON,Command
66,66 HEAT CALL,16,DO,6,B66 HEAT CALL FROM OCCUP. SPACES,,,NO HEAT,HEAT ON,Command
66,66 R219 ZSP,16,SP,0,B66 ROOM 219 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
66,66 R220 ZSP,16,SP,1,B66 FL.2 WEST OFFICES TEMP. S/P,32,212,0,409.5,Deg F
66,66 R221 ZSP,16,SP,2,B66 ROOM 221 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
66,66 R224 ZSP,16,SP,3,B66 ROOM 224 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
66,66 R288 ZAT,17,AI,0,ZONE AIR TEMP SUPPLY BY AHU 03,32,212,0,409.5,Deg F
66,66 R288 RHC,17,AO,0,CORRIDOR HWV 0-6# N.O.,-1,16,0,15,PSIG
66,66 R221 FZRSPR,17,DI,0,B66 R221 SPARE FZR. ALARM INPUT,66 R22,FZRAL,ALARM,Normal,Status
66,66 R288 ZSP,17,SP,0,ZONE SETPOINT,32,212,0,409.5,Deg F
66,66 R229 ZAT,18,AI,1,ZONE AIR TEMP SUPPLY BY AHU 03,32,212,0,409.5,Deg F
66,66 R231 ZAT,18,AI,2,ZONE AIR TEMP SUPPLY BY AHU 03,32,212,0,409.5,Deg F
66,66 R232 ZAT,18,AI,3,ZONE AIR TEMP SUPPLY BY AHU 03,32,212,0,409.5,Deg F
66,66 R229 RHC,18,AO,1,ROOM 229 REHEAT COIL 0-6# N.O.,-1,16,0,15,PSIG
66,66 R231 RHC,18,AO,2,ROOM 231 REHEAT COIL 1-5.5# N.O.,-1,16,0,15,PSIG
66,66 R232 RHC,18,AO,3,ROOM 232 REHEAT COIL 3-8# N.O.,-1,16,0,15,PSIG
66,66 R229 GX SPD,18,DO,0,BL-18-66 RM.228 GEN. EXH. SPEED,,,LOW,HIGH,Command
66,66 R232 GX SPD,18,DO,1,BL-23-66 RM.232 GEN.EXH. SPEED,,,LOW,HIGH,Command
66,66 R229 ZSP,18,SP,1,B66 ROOM 229 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
66,66 R231 ZSP,18,SP,2,B66 ROOM 231 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
66,66 R232 ZSP,18,SP,3,B66 ROOM 232 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
66,66 R229 DAMPER,19,AO,0,B66 ROOM 229 EXH DAMPER CONTROL,-1,101,100,0,% OPEN
66,66 R232 DAMPER,19,AO,1,B66 ROOM 232 EXH DAMPER CONTROL,-1,101,125,0,% OPEN
66,66 R201 ZAT,20,AI,0,ZONE AIR TEMP SUPPLY BY AHU 04,32,212,0,409.5,Deg F
66,66 R202 ZAT,20,AI,1,EAST OFFICE ZONE TEMP SUP BY AH4,32,212,0,409.5,Deg F
66,66 R204 ZAT,20,AI,2,ZONE AIR TEMP SUPPLY BY AHU 04,32,212,0,409.5,Deg F
66,66 R280 ZAT,20,AI,3,ZONE AIR TEMP SUPPLY BY AHU 04,32,212,0,409.5,Deg F
66,66 R201 RHC,20,AO,0,ROOM 201 REHEAT COIL 2-6# N.O.,-1,16,0,15,PSIG
66,66 R202 RHC,20,AO,1,S FLOOR EAST OFFICE HWV 0-5# N.O,-1,16,0,15,PSIG
66,66 R204 RHC,20,AO,2,ROOM 204 REHEAT COIL 2-7# N.O.,-1,16,0,15,PSIG
66,66 R280 RHC,20,AO,3,CORRADOR HEAT VALVE 0-6# N.O.,-1,16,0,15,PSIG
66,66 R201 GX SPD,20,DO,0,BL-28-66 RM.201 GEN.EXH. SPEED,,,LOW,HIGH,Command
66,66 R201 ZSP,20,SP,0,B66 ROOM 201 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
66,66 R202 ZSP,20,SP,1,B66 FL.2 EAST OFFICE TEMP. S/P,32,212,0,409.5,Deg F
66,66 R204 ZSP,20,SP,2,ROOM 204 ZONE TEMP SETPOINT,32,212,0,409.5,Deg F
66,66 R280 ZSP,20,SP,3,ZONE SETPOINT,32,212,0,409.5,Deg F
66,66 R201 DAMPER,21,AO,0,B66 ROOM 201 EXH DAMPER CONTROL,-1,101,100,0,% OPEN
66,66 R207 ZAT,22,AI,0,ZONE AIR TEMP SUPPLY BY AHU 04,32,212,0,409.5,Deg F
66,66 R210 ZAT,22,AI,1,ZONE AIR TEMP SUPPLY BY AHU 04,32,212,0,409.5,Deg F
66,66 R215 ZAT,22,AI,2,ZONE AIR TEMP SUPPLY BY AHU 04,32,212,0,409.5,Deg F
66,66 R207 RHC,22,AO,0,ROOM 207 REHEAT COIL 2-14# N.O.,-1,16,0,15,PSIG
66,66 R210 RHC,22,AO,1,ROOM 210 REHEAT COIL 2-7.5# N.O.,-1,16,0,15,PSIG
66,66 R215 RHC,22,AO,2,ROOM 215 REHEAT COIL 0-6# N.O.,-1,16,0,15,PSIG
66,66 R210 GX S/S,22,DO,0,BL-39-66 RM.210 LAB EXH. S/S,,,STOP,RUN,Command
66,66 R210 GX S/S,22,DO,0,BL-39-66 RM.210 LAB EXH. S/S,,,STOP,RUN,Command
66,66 R210 GX SPD,22,DO,1,BL-39-66 RM.210 GEN. EXH. SPEED,,,LOW,HIGH,Command
66,66 R207 ZSP,22,SP,0,B66 ROOM 207 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
66,66 R210 ZSP,22,SP,1,B66 ROOM 210 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
66,66 R215 ZSP,22,SP,2,B66 ROOM 215 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
66,66 HHW DP,25,AI,0,B66 HHW DIFFERENTIAL PRESSURE,-7.5,35.15,-7.5,35.156,PSIG
66,66 LCW DP,25,AI,1,B66 4th FLOOR DIFFERENTIAL PRESS,-26,120,-25,117.188,PSIG
66,66 AHU4 SP,25,AI,2,AHU-4-66 SUPPLY STATIC PRESSURE,-0.5,3,-0.5,2.344,' W.C.
66,66 AHU2 SP,25,AI,3,AHU-2-66 SUPPLY STATIC PRESSURE,-0.5,3,-0.5,2.344,'W.C.
66,66 R461 RHC,25,AO,0,4th FL.R/RMS+S/S/W HALL 0-5# N.O,-1,16,0,15,PSIG
66,66 R484 RHC,25,AO,1,4th FL.SOUTH CORR. HWV 2-6# N.O.,-1,16,0,15,PSIG
66,66 HHW GP CTL,25,AO,3,B66 HHW PUMP SPEED CONTROL,-1,61,0,60,Hz
66,66 R422 BYP IN,25,CI,0,B66 4th FL. WEST OFC. BYP. P/B,,,,1,Counts
66,66 R402 BYP IN,25,CI,1,B66 4th FL. EAST OFC. BYP. P/B,,,,1,Counts
66,66 LCWC GP L/L,25,DO,4,B66 LCW BLDG. CIRC. GP LEAD/LAG,,,GP-11,GP-12,Command
66,66 HHW GP L/L,25,DO,5,B66 HHW GP LEAD/LAG CONTROL,,,GP-10,GP-13,Command
66,66 HHW LEAD SS,25,DO,6,B66 HHW LEAD PUMP START/STOP,,,STOP,RUN,Command
66,66 HHW LAG SS,25,DO,7,B66 HHW LAG PUMP START/STOP,,,STOP,RUN,Command
66,66 HHW DP SP,25,SP,0,B66 HHW DIFF. PRESSURE SETPOINT,-8,36,-7.5,35.156,PSIG
66,66 LCW DP SP,25,SP,1,B66 LCW 4th FL. DIFF. PRESS. S/P,-26,120,-25,117.188,PSIG
66,66 AHU4 SP SP,25,SP,2,AHU-4-66 STATIC PRESSURE S/P,-1,3,-0.5,2.344,' W.C.
66,66 AHU2 SP SP,25,SP,3,AHU-2-66 STATIC PRESSURE S/P,-1,3,-0.5,2.344,'W.C.
66,66 AHU3 SP,26,AI,0,AHU-3-66 SUPPLY STATIC PRESSURE,-0.5,3,-0.5,2.344,' W.C.
66,66 R461 ZAT,26,AI,1,R/ROOM/HALL ZAT SUPPLY BY AHU 02,32,212,0,409.5,Deg F
66,66 R484 ZAT,26,AI,2,ZONE AIR TEMP SUPPLY BY AHU 02,32,212,0,409.5,Deg F
66,66 AHU3 FAIL,26,DO,4,AHU-3-66 FAN STATIC PRESS. ALARM,66 AHU,FAIL,Normal,ALARM,Command
66,66 AHU4 FAIL,26,DO,5,AHU-4-66 FAN STATIC PRESS. ALARM,66 AHU,FAIL,Normal,ALARM,Command
66,66 AHU3 SP SP,26,SP,0,AHU-3-66 STATIC PRESSURE S/P,-1,3,-0.5,2.344,' W.C.
66,66 R461 ZSP,26,SP,1,B66 4th FL. R/ROOMS + CORR. S/P,32,212,0,409.5,Deg F
66,66 R484 ZSP,26,SP,2,B66 4TH FLOOR SOUTH TEMP . S/P,32,212,0,409.5,Deg F
66,66 R316 ZAT,27,AI,0,ZONE AIR TEMP SUPPLY BY AHU 02,32,212,0,409.5,Deg F
66,66 R384 ZAT,27,AI,1,ZONE AIR TEMP SUPPLY BY AHU 02,32,212,0,409.5,Deg F
66,66 R386 ZAT,27,AI,2,ZONE AIR TEMP SUPPLY BY AHU 02,32,212,0,409.5,Deg F
66,66 R387 ZAT,27,AI,3,ZONE AIR TEMP SUPPLY BY AHU 02,32,212,0,409.5,Deg F
66,66 R316 RHC,27,AO,0,CONF.RM.316 VAV & RHC 1-5# N.O.,-1,16,0,15,PSIG
66,66 R384 RHC,27,AO,1,3rd FL.SOUTH CORR. HWV 0-5# N.O.,-1,16,0,15,PSIG
66,66 R386 RHC,27,AO,2,CONF.ANTEROOM REHEAT 0-5# N.O.,-1,16,0,15,PSIG
66,66 R387 RHC,27,AO,3,3rd FL.S/WEST CORR. HWV 0-5# N.O,-1,16,0,15,PSIG
66,66 R316 BYP,27,CI,0,B66 R316 CONF. ROOM BYPASS P/B,,,,1,Counts
